chain_id,code,decision,stage,candidate_source,matched_focal_lexicon,focal_regex,description,rationale_category,rationale,legacy_stage,previous_stage,adjudication_method,human_review_status
sheep,611490,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Garments: of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, n.e.s. in chapter 61",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,611591,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Hosiery and footwear: without applied soles, of wool or fine animal hair, knitted or crocheted (excluding tights, women's full or knee-length hosiery measuring per single yarn less than 67 decitex)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,611691,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Gloves, mittens and mitts: of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,611699,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Gloves, mittens and mitts: of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620111,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Coats: men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620119,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Coats: men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620191,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620199,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620211,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Coats: women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620219,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Coats: women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool or fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620291,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: women's or girls', of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620311,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Suits: men's or boys', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620321,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Ensembles: men's or boys', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620331,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Jackets and blazers: men's or boys', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620341,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620349,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Trousers, bib and brace overalls, breeches and shorts: men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620411,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Suits: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620421,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Ensembles: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620431,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Jackets and blazers: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620441,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Dresses: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620451,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Skirts and divided skirts: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620461,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Trousers, bib and brace overalls, breeches and shorts: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620469,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Trousers, bib and brace overalls, breeches and shorts: women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620510,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Shirts: men's or boys', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620620,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Blouses, shirts and shirt-blouses: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620910,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Garments and clothing accessories: babies', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,620990,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Garments and clothing accessories: babies', of textile materials other than wool or fine animal hair, cotton or synthetic fibres (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,621131,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Track suits and other garments n.e.s.: men's or boys', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,621141,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Track suits and other garments n.e.s.: women's or girls', of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,621420,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Shawls, scarves, mufflers, mantillas, veils and the like: of wool or fine animal hair (not knitted or crocheted)",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,630120,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,Blankets (other than electric blankets) and travelling rugs: of wool or fine animal hair,focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",exp_woolblanket,,frozen observable-attribution decision specification,not_performed
sheep,630130,exclude,,legacy_only,False,\b(?:sheep|lambs?|wool)\b,Blankets (other than electric blankets) and travelling rugs: of cotton,legacy_description_lacks_focal_term,"The historical proposal is retained for provenance, but the official HS92 description does not match the frozen focal lexicon. Observable attribution therefore forbids inclusion.",exp_woolblanket,,frozen observable-attribution decision specification,not_performed
sheep,630140,exclude,,legacy_only,False,\b(?:sheep|lambs?|wool)\b,Blankets (other than electric blankets) and travelling rugs: of synthetic fibres,legacy_description_lacks_focal_term,"The historical proposal is retained for provenance, but the official HS92 description does not match the frozen focal lexicon. Observable attribution therefore forbids inclusion.",exp_woolblanket,,frozen observable-attribution decision specification,not_performed
sheep,630190,exclude,,legacy_only,False,\b(?:sheep|lambs?|wool)\b,Blankets and travelling rugs: n.e.s. in heading no. 6301,legacy_description_lacks_focal_term,"The historical proposal is retained for provenance, but the official HS92 description does not match the frozen focal lexicon. Observable attribution therefore forbids inclusion.",exp_woolblanket,,frozen observable-attribution decision specification,not_performed
sheep,670300,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Human hair, dressed, thinned, bleached or otherwise worked: wool or other animal hair or other textile materials, prepared for use in making wigs or the like",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,680610,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,701910,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Glass fibres (including glass wool): slivers, rovings, yarn and chopped strands",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
sheep,732310,exclude,,observable_regex,True,\b(?:sheep|lambs?|wool)\b,"Iron or steel: wool, pot scourers and scouring or polishing pads, gloves and the like",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
cotton,120720,out_of_stage,,observable_regex,True,\bcotton\b,"Oil seeds: cotton seeds, whether or not broken",explicit_focal_product_outside_frozen_stage,"The official HS92 description explicitly names the focal commodity or material, but its described product form is outside every frozen stage in this chain.",,,frozen observable-attribution decision specification,not_performed
cotton,140420,out_of_stage,,observable_regex,True,\bcotton\b,Vegetable products: cotton linters,explicit_focal_product_outside_frozen_stage,"The official HS92 description explicitly names the focal commodity or material, but its described product form is outside every frozen stage in this chain.",,,frozen observable-attribution decision specification,not_performed
cotton,151221,out_of_stage,,observable_regex,True,\bcotton\b,"Vegetable oils: cotton-seed oil and its fractions: crude, whether or not gossypol has been removed, not chemically modified",explicit_focal_product_outside_frozen_stage,"The official HS92 description explicitly names the focal commodity or material, but its described product form is outside every frozen stage in this chain.",,,frozen observable-attribution decision specification,not_performed
cotton,151229,out_of_stage,,observable_regex,True,\bcotton\b,"Vegetable oils: cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified",explicit_focal_product_outside_frozen_stage,"The official HS92 description explicitly names the focal commodity or material, but its described product form is outside every frozen stage in this chain.",,,frozen observable-attribution decision specification,not_performed
cotton,230610,out_of_stage,,observable_regex,True,\bcotton\b,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of cotton seed oils",explicit_focal_product_outside_frozen_stage,"The official HS92 description explicitly names the focal commodity or material, but its described product form is outside every frozen stage in this chain.",,,frozen observable-attribution decision specification,not_performed
cotton,470610,out_of_stage,,observable_regex,True,\bcotton\b,Pulp: cotton linters pulp,explicit_focal_product_outside_frozen_stage,"The official HS92 description explicitly names the focal commodity or material, but its described product form is outside every frozen stage in this chain.",,,frozen observable-attribution decision specification,not_performed
cotton,470691,exclude,,observable_regex,True,\bcotton\b,"Pulp: of fibrous cellulosic material (other than wood or cotton linters pulp), mechanical",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
cotton,470692,exclude,,observable_regex,True,\bcotton\b,"Pulp: of fibrous cellulosic material (other than wood or cotton linters pulp), chemical",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
cotton,470693,exclude,,observable_regex,True,\bcotton\b,"Pulp: of fibrous cellulosic material (other than wood or cotton linters pulp), semi-chemical",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
cotton,520100,include,exp_cottonraw,observable_regex,True,\bcotton\b,Cotton: not carded or combed,observable_attribution_and_stage_fit,"The official HS92 description identifies cotton not carded or combed, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonraw,,frozen observable-attribution decision specification,not_performed
cotton,520210,include,exp_cottonwaste,observable_regex,True,\bcotton\b,Cotton: yarn waste (including thread waste),observable_attribution_and_stage_fit,"The official HS92 description identifies cotton waste, including yarn or thread waste, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonwaste,exp_cottonraw,frozen observable-attribution decision specification,not_performed
cotton,520291,include,exp_cottonwaste,observable_regex,True,\bcotton\b,Cotton: garnetted stock waste,observable_attribution_and_stage_fit,"The official HS92 description identifies cotton waste, including yarn or thread waste, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520299,include,exp_cottonwaste,observable_regex,True,\bcotton\b,Cotton: waste other than garnetted stock and yarn (including thread) waste,observable_attribution_and_stage_fit,"The official HS92 description identifies cotton waste, including yarn or thread waste, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonwaste,exp_cottonraw,frozen observable-attribution decision specification,not_performed
cotton,520300,include,exp_cottonprepared,observable_regex,True,\bcotton\b,Cotton: carded or combed,observable_attribution_and_stage_fit,"The official HS92 description identifies cotton explicitly carded or combed, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonprepared,exp_cottonraw,frozen observable-attribution decision specification,not_performed
cotton,520411,include,exp_cottonsewthread,observable_regex,True,\bcotton\b,"Cotton: sewing thread, containing 85% or more by weight of cotton, not put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies cotton sewing thread, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonsewthread,,frozen observable-attribution decision specification,not_performed
cotton,520419,include,exp_cottonsewthread,observable_regex,True,\bcotton\b,"Cotton: sewing thread, containing less than 85% by weight of cotton, not put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies cotton sewing thread, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonsewthread,,frozen observable-attribution decision specification,not_performed
cotton,520420,include,exp_cottonsewthread,observable_regex,True,\bcotton\b,"Cotton: sewing thread, put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies cotton sewing thread, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonsewthread,,frozen observable-attribution decision specification,not_performed
cotton,520511,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonyarn,,frozen observable-attribution decision specification,not_performed
cotton,520512,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonyarn,,frozen observable-attribution decision specification,not_performed
cotton,520513,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520514,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520515,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520521,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonyarn,,frozen observable-attribution decision specification,not_performed
cotton,520522,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonyarn,,frozen observable-attribution decision specification,not_performed
cotton,520523,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520524,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520525,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520531,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonyarn,,frozen observable-attribution decision specification,not_performed
cotton,520532,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520533,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520534,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,520535,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, less than 125 decitex (exceeding 80 metric number), per single yarn, not for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
